,label,tweet,masked_word_count,pattern_counts
190,fear,mbak bulan mbak bulan datang sekarang jangan tanggal biasa kalo kamu datang biasa mungkin ikut sholat iednya mbak bul,0,{}
191,happy,ambi siang buka situs online trading sekuritas lihat indeks saham warna warni te- klik-klik cantik bego klik tombol buy submit and success,0,{}
192,happy,cont - ajar prinsip pegang prinsip lebih teguuhh goda bikin goyah integritas nyata banyak lur - senang teman banyak tipe harga - ajar lebih dewasa enggak gampang pundung bahagia tiap ada wkw karakteristik ajar paham,0,{}
193,anger,korban berani speak up malah dibully bilang lebay ironis enggak sedikit kaum hawa ikutikutan nyinyirin kayak kalian biasa dikirimin foto titit deh empati buat sama cewek jadi enggak,0,{}
194,anger,damai tahi lo soekarno bubar partai islam masyumi zaman pak soeharto boleh masyumi jadi keluarga besar bulan bintang lalu partai bulan bintang bego dungu sok tau cebong,0,{'URL': 1}
195,anger,cewek kena sexual harassment berani buat speak up eh malah dinyinyirin nyinyir cewek jg huhu heran deh sama netijen mata semua serba salah dasar cebong,0,{}
196,happy,orang datang kandang pakai sederhana cuma kaos oblong celana training mau keliling kandang buat pilih sapi sekali transaksi capai m epic beliau orang taat ibadah royal punya anak gadis enggak pak,0,{}
197,happy,garagara jadi googling berita confirm duh nanti berita benar pasang favorite ku jaman kala,1,"{'USERNAME': 1, 'URL': 1}"
198,love,baru lihat bener-bener dengar seksama nissa sabyan nya naik daun asli enggak -ak--aknya suara flawless bening benerrr kayak gelas beling habis cuci pakai sunlight jadi bersih sinar deh heran,0,{}
199,sadness,innalillahi wa inna ilaihi rajiun kabar duka limut aceh waris sultan aceh teungku putro safiatuddin cahya nur alam kabar tinggal dunia kota mataram nusa tenggara barat ntb rabu sekira pukul wita,0,{'URL': 1}
200,sadness,pengin s asa sulit sekali gapai anugerah jalan mudah s malah enggak mau allah kok begini dunia engkau cipta,0,{}
201,anger,lambat laun kok makin enggak jelas makin kurang ajar gue sabar jujur gue enggak pernah enggak mau frontal maki org gue bilang baik nasehatin adek,0,{}
202,anger,pernah suatu tetangga depan rumah gue enggak sengaja brpapasan pas gue mau keluar rumah suddenly ngedip mata gw diiiiiiiiiihjijik banget allaaaaah,0,{}
203,anger,walopun sakit hati gue tahan enggak serang balik maki pantang gue omong frontal bisa mungkin gue tahan ngeblokir solusi sangatsangat tepat,0,{}
204,sadness,langsung ku block maaf nih teman teman pilih jalan sendiri jangan lah kayak gitu jalan masing masing loh jujur sedih aku lihat alat musik hancur gitu,0,{}
205,fear,bukan simpat aku lihat akun kayak malah jadi rem malah jadi takut soal video hancur cara brutal cara pakai kampak te- posting gitu sedih kali loh liat,0,{}
206,anger,ntan busuk banget teman kok kamu gituin aku busuk nih te- sadar minta maap enggak dimaapin nih yaudah te- aku busuk enggak pernah fermentasi baik makanya sekarang biar lah aku hidup gelimang karma kalian,0,{}
207,happy,sibuk ngedit konten ruang tunggu kok kumpul neneknenek depan seru banget yah ghibah nyata tunjuk kapan mana ghibah asik,0,{}
208,happy,main brawl langsung change pimpin top kill mvp sekaligus memang hero ggwp hero baru normal server top lah lebih top soal hero mage role suka hero tank suka skill- nya loh buff deh,0,{'URL': 1}
209,love,waktu sayang ubah jadi butuh perhati ubah jadi erti percaya ubah jadi yakin semua jadi kalau kamu saling lengkap cari kurang cari salah cari lebih,0,{}
210,sadness,anak jaman now enggak tau kalo dulu mau testimonial dibalesnya minggu mana bikin url sekarang pdkt tinggal match no match kinder senang,0,{}
211,sadness,ijazah dadak nyelip tu langsung tibatiba bayang juang kampus teliti skripsi deh el el memang kudu enggak dulu baru asa,0,{}
212,sadness,kadang pengin balik jadi anak sdpulang sekolah tidur siangbangun main harvest moon psi man pikir ina inu,0,{'URL': 1}
213,anger,cerah lapor hotline mention kesini tracking paket malah purwokerto tuju paket kaimana papua barat buka kalimanah purbalingga salah a pihak salah,2,{'USERNAME': 2}
214,sadness,kasihan karyawan bapak mau lebaran malah jatuh sakit masuk rumah sekarang mudik terlalu cepat kampung halaman gusti allah kadang beri pikir manusia manusia cuma terima,0,{}
215,sadness,hilang salah satu karyawan tepat lebaran aku pusing cari ganti cari karywan pabrik tahu susah banding cari orang jadi tukang parkir,0,{}
216,anger,bego hukum tembak enggak masalah enggak bela nah sibangsat cabul kabur padahal bela jt orang tolol enggak berani balik kalau waras pikir kau tau jawab,0,{'URL': 1}
217,happy,biasa twitt pakai english but thank you for pakai easier watching them,1,"{'USERNAME': 1, 'URL': 1}"
218,happy,terima kasih tertawa moga jadi amal soleh bulan mulia buat sama hamba ketawa bahagia,3,{'USERNAME': 3}
219,happy,antri bank situasyen mbak nomor antri berapa buk ambil nomor antri biar cepat --- dalamhati rejeki anak baik,0,{}
220,anger,apa sebut pas pasang muda anak tinggal rumah orang tua cewek anak dijagain ibu kerja eh pas lebaran malah tinggal rumah mertua solat ied sungkem moga besar pahala kasih ibu woi anak sadar kek,0,{}
221,sadness,banyak sekali mualaf baru ajar islam - tahun ilmu agama luar biasa kecil muslim ilmu agama jauuh banget nama malu banget,0,{}
222,anger,enggak usah ligabagaimana sepak bola indonesia maju kalo mau kayak te-mau perang mah gaza sanahmati lu masuk syurga,1,{'USERNAME': 1}
223,sadness,walopun lebaran lama nuansa maaf maaf sebar td atmkatanya maaf saldo cukup gue coba telfon teman eh operator minta maaf kata maaf pulsa cukup laku panggil,0,{}
224,anger,nama ide pihak ala lalu program unggul okeh ngoce libat banyak warga isi tong sampah biar sampah jakarta asa sampah jerman,2,{'USERNAME': 2}
225,anger,malah lu ha- tanya ig nya langsung hapus punya akun bijak ignya pasti jangan melulu salah rezim kalau nyata bukan akibat rezim entar masuk fitnah n,0,{}
226,sadness,harap aku dokter dksh salep buat lebam birueehhh malah dkshnya obat nyeri tabletvitamin padahal tensi darah aku normal ttp salep mah enggak dksh sama dokter,0,{}
227,anger,jaman dulu panggil nama sama cewek suka gemetar kalah tes pantokhir akmil lah sekarang kalo enggak pap tt kata enggak sayang sadar woyy cewek usaha mati mati bahagiain ayah jangan lo -ak buat nurutin nafsu lo,0,{}
228,sadness,andai id-my takyah pasport malam nih dah my hidup selalu hadap pilih mau tak mau salah satu rela,0,{}
229,sadness,benar teknik lumayan aneh banget pas inter passing sering salah dribbling enggak bagus crossing enggak bagus keypass awalawal aja lanjut tebak what a waste of skill,0,{}
230,fear,kalo anggap big is beauty te- mikir big is awal mula bagai sakit sah-sah lah kalo singgung jangan-jangan memang enggak yakin sama percaya mau tuju lanjur,0,{}
231,anger,bukan bilang koalisi syarat lalu koar enggak bagibagi jatah menteri nyata bahkan parpol mula non koalisi bedol kasih jbtn menteri,0,{}
232,happy,apa kalau gue punya pc ban agus gue trade langsung nih sama sih mas,0,{}
233,happy,selamat ultah kak renoo wkwkw moga temu satu kelompok kalo sama reno gppa deh moga bahagia sejahtera selalu sama dek oza hehehe,1,{'USERNAME': 1}
234,happy,congratulations on your st holly communion xellent mommypapa ompungunty tulang bou xaviera are sok happy be able witness and accompany you on this special day moga xellent tumbuh mjd anak senang hati tuhan jadi salur berkat banyak orang,0,{'URL': 1}
235,anger,buat teriak teriak ganti presidengimana pulang kampung naik kereta apibagus kan stasiun keretakereta api bagus ber ac semuacoba tahun lalubanyak copetnyaaahh banyak calonyaaahh,0,{}
236,anger,kalau fadli zhon mau tahu apa relepansi nya banyak alas carimisalnya uu terorisme godok dpr kok bego,0,{}
237,sadness,gapapaaaa gue usaha lebaran kapan tau dospem malah luar negeri pas tanggal tanggal sidang kering air mata,0,{}
238,sadness,case dua belum sempat kena tipu account saldo gopay hangus perlu tingkat security enggak jadi te-,1,{'USERNAME': 1}
239,happy,yeeeaaayyy siap buat lebaran buat mamak klaten alhamdulillah swiss-belboutique yogyakarta gondokusuman daerah istimewa yogyakarta,0,{}
240,sadness,minta teman bantuin bungkus kado istri hadiah ultah nikah te- suruh sekali selip quote romantis ahli kata hati mering tau,0,{}
241,happy,buat hibur baca deh te- lanjut baca twit receh nyata hidupque tak lebih remah rangginang macam manusia makan kiefsi doang oge meni hayang pamer story hahaha aque maloo,2,"{'USERNAME': 2, 'URL': 1}"
242,happy,tak punya apa apa tak berapa sapa sobat misquen asik asik malah nyala balek damai gampang hebat uiy,0,{}
243,happy,nongkrong depan rumah sama temen tiap motor lewat teriakin woy standaar pas orang tengok sembunyi,0,{}
244,fear,sama yazidi bila negara yahudi kuat diri pilih ganti agama bunuh budak singkir penting yahudi kuat diri suka survival bang mrk,2,{'USERNAME': 2}
245,sadness,bagaimana lin coba deh mbok pikir kamu sbnre sayang banget sama mantan te- dtk laku kamu sama pas jadi pacar mu kan jadi pupuk rasa nek,1,{'USERNAME': 1}
246,fear,coba tanya market mampu prediksi kondisi ekonomi depan kondisi politik isu entah siapa,1,{'USERNAME': 1}
247,anger,mak lampir dibully berantas nyamuk pernah tuntas selalu gagal selamat sang kuasa selalu tampil seolah-olah apa gicuuuuu padahal semua tahu dulu aaahhhh sudah,0,{}
248,anger,mak lampir dibully berantas nyamuk pernah tuntas selalu gagal selamat sang kuasa selalu tampil seolah-olah apa gicuuuuu padahal semua tahu dulu aaahhhh sudah,1,{'USERNAME': 1}
249,sadness,saking sibuk aku lupa jam mv rilis iya sibuk sibuk cari sibuk baca ebook heran accounting apa awal bulan enggak kerja,0,{}
250,anger,jakarta acak begitu kalo pilih pimpin punya mampu samasekali warga tanggung derita,2,{'USERNAME': 2}
251,sadness,waktu asa lamban jalan terik siang perut tahan izin makan begini banget enggak puasa serasa lebih puasa sahur enggak teman kantor puasa semua,0,{}
252,happy,pertama minta izin bincang beliau jawab senyum cerah wibawa iya mbak gimana coba cerita dulu kira-kira ucap drngan ramah lalu aku teman cerita panjang lebar tiket jadwal uas reschedule semua,0,{}
253,anger,enggak kena wo pak jelas langgar nya kok semua orang tahu bubar persepakbolaan indonesia kalo mafia nya musnah,5,{'USERNAME': 5}
254,happy,cari capung bareng teman pakai sapu capung capung tusuk lidi lalu bakar rame rame makan kata bikin sehat,0,{}
255,anger,betul sih pak jadi bikin bong nyinyir habis gub indonesia eh ujung kerja gub belum usut tuntassss,0,{'URL': 1}
256,sadness,dulu jaman putih abu-abu rasa ngebet banget pengin cepat kuliah eh sekarang pas kuliah mikir berat rasa jadi ngebet pengin nikah,0,{}
257,anger,hai rakyat geruduglah kantor media pukul wartawannya sila langgar hukum kok,3,{'USERNAME': 3}
258,happy,beliau sana dengar sembari senyum sekal cerita potong orang-orang keluar masuk minta tanda tangan kemudian ujung satu inti pak dua uji duluan beliau tertawa wibawa teduh,0,{}
259,happy,bangun tidur kabar teman terima kerja aku sujud syukur senang banget enggak tau lebay apa bep cari kerja iya susah imma proud friend,0,{}
260,anger,manusia dengki buruk mau kayak lo -ak negara bangga jadi aktivis bego bubarin golkar target kok sopir doang mana kendara politik rajalela,1,{'USERNAME': 1}
261,happy,jamaah masjid al tsar karena nasi tumpeng ayam matang waktu aji tafsir masjid al tsar aju hari aya aya wae berkah,0,{}
262,anger,kalau wo sama hianati kasih hati minta jantung kasih kuota tiket malah -uh tak organisir minta wo lagikelakuan nya kayak saudara biru barat,1,{'USERNAME': 1}
263,anger,beli mesin cuci best denki central park minta instalaai laku senin jun jam -an nyata sekarang enggak hubung,1,{'USERNAME': 1}
264,fear,komprenya kelompok satu jam asa kelompok minggu kemarin maju kata cuma sebentar gasampe tengah jam lah mau satu jam bikin degdegan woii,0,{}
265,happy,terima kasih buat temanteman basis sedia luang waktu jadi panitia moga allah swt senantiasa beri rezeki halal berkah semua amin,1,{'USERNAME': 1}
266,anger,alumni praktek kampus atas ijin siapa ha-nyakan minta ijin dulu alumnus pakai fasilitas negara penting sendiri tahu otoritas kampus,2,{'USERNAME': 2}
267,happy,cocok jadwal telah besok uji jam minta soal mbak yuyun kata beliau alhamdulillah allah lega indak perlu reschedule fix keluar lalu salim tangan sih bapak berterimakasih banget,0,{}
268,sadness,percaya dik lebih sakit lupa bawa kacamata pustaka nempel-nempel deh muka gue monitor,0,{'URL': 1}
269,sadness,tadi pagi tonton infotainment bom brkt gawe kris hatta ganteng ditinggalin sama hilda bang billy enggak ganteng gue astagfirullah ngelus dada,0,{}
270,sadness,wagelaseh cuti tolak orang paling eug sendiri pernah balik rumah lu sih pong libur panjang enggak langsung kabur,0,{}
271,happy,lalu beliau balas ngapain takut tinggal omong og hngg sih bapak lalu ku kagum beliau enggak jahat gambar rangkai tweetku belum beliau butuh ku temenku ngomong beliau mau tau masalah tuh apa,0,{}
272,anger,naaahhhh keookkk kan bong terbang langit dululah jangan kutat kolam kerruh,5,{'USERNAME': 5}
273,happy,sd-smp gue dulu kalau tahu bawa artikel kait pornografi dijejerin depan kelas ditendangin tulang kering satu satu wali kelas gue enggak pernah tahu,0,{'URL': 1}
274,fear,yaallahsmoga manusia super hero dpr,0,{}
275,anger,timpang sosial apa picak mata lu kaum kampret model kau selalu memutarbalikan fakta benar tolol mikirnya,0,{}
276,sadness,padahal enggak jam allah kasih jawab atas masalah aku terlalu buru-buru buruk sangka astagfirullahalazim maaf dian allah,0,{}
277,anger,apa sih mau bri tadi mau transfer bank via bri mobile begini te- serius enggak sih layan konsumen,1,{'USERNAME': 1}
278,anger,cmiiw rasa konotasi matematis lekat benar-salahtidak mau kompromi kurang tepat matematikawan mesti toleran non-assuming ragu banyak semua bukti sahih--lay,0,{}
279,anger,pancing bodohnyakan rizik bangsat cabul mau salah enggak kaum kampret model kau bain takut enggak masuk surga otak dimane mikirnya cb,0,{'URL': 1}
280,sadness,terkadang tahu kabar sama sekali buat hati tenang entah bagaimana diri siapa aku tak peduli asa saat bisa kau hilang jauh dari doa aku kau lenyap tak dengar kabar apa dari,0,{}
281,happy,rancang skenario surprise buat istri jamin istri happy banget happy banget kayak cocok jadi tim kreatif acara reality show unsur romantis misal program lamar kata cinta kalau kata putus enggak deh,0,{}
282,anger,parpol apasaja sukung jadi capres otak kader miring kalah politik memang terkadang hitung matematis modal apa sih kalah joko widodo,0,{}
283,happy,masuk artikel cetak media waktu lupa edisi tahun berapa alhamdulillah tulis menang lomba rangka hari sehat jiwa dunia waktu kak,0,{'URL': 1}
284,sadness,iya e mas aku cuma mentingin aji ngejar khatam dulu indak tiap waktu ngabarin halo kamu ngapain kalo cuma jadi bahan biar kuat rasa sakit banget mahmas kapai dulu mau sama aku ehe,0,{}
285,anger,kasi enggak u- gue salah enggak usah bela nah imam besar mesum kok bela takut enggak masuk surga rizik masuk surga pakai sembah kaum kampret masuk kau bukan,0,{'URL': 1}
286,fear,allah moga kue bikin bunda kali resep google hasil kasianin aku allah kan soleh mau ultah masa gagal maning gagal maning,0,{}
287,fear,intelektual muda baru nih kasus orang naik pesawat becanda bawa bom akhir bikin orang-orang panik,0,{}
288,fear,tanya bakal tanya pas lebaran begini galuh selesai - alhamdulillah jawab sekarang kerja - alhamdulillah jawab kapan nikah - alhamdulillah eumituanueh jederrrrrrr,0,{}
289,happy,jiyeeee jiyeee jeng dom habis menang lawan kei langsung sambut hangat girl friend kimlad halaaah sandiwara,4,{'USERNAME': 4}
290,anger,hahahha pengngangguran makan demo otak minim tambah minum kencing onta lengkap deh tolol,0,{}
291,anger,kalo enggak bukti enggak perlu kabur tuh bangsat cabul logika pikir orang waras nah cabul imam bela mampus cuma takut enggak masuk surga lu,0,{'URL': 1}
292,sadness,anak zaman now lulus pakai toga segala un aula mahal lah dulu lulus sd paling banter pisah cibodas orang anyer naik bis,0,{}
293,sadness,kereta duduk sebrangan sama pasang bapak ibuibu tidur peluk te- jogja lewat cirebon jakarta kena sakit gula kaykanya,0,{}
294,sadness,te- langsung diomongin selak tua cari uang bareng bareng sama suami bapak mama mu pengin gendong cucu ajar pas keluarga tau sih una unu nikah sih bla beli blu anak hmm yha mlipir,0,{}
295,anger,lah bknnya lu imam cabul bain sama jt orang tolol lho bayang kan betapa bego manusai model kau takut enggak masuk surga,0,{}
