created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Feb 13 21:51:23 +0000 2024;1757522886477090888;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024.  #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/YV0JOBOwH9";0;0;0;1;in;1599750055095078913;1757522886477090888;budianto0896;https://twitter.com/budianto0896/status/1757522886477090888
Tue Feb 13 21:47:15 +0000 2024;1757521843412709384;"/non plv related Pagii PLLI Indo! Since hari ini Pemilu, please please please gunakan hak suara kalian buat milih Presiden &amp  Legislatif untuk 5 taun ke depan  Nanti bakal dapet 5 kertas surat suara buat milih:  1) Presiden + Wapres 2) DPR RI 3) DPD 4) DPRD Provinsi 5) DPRD Kota";1;1;13;37;in;1587131603612241920;1757521843412709384;peuldoongnuna;https://twitter.com/peuldoongnuna/status/1757521843412709384
Tue Feb 13 21:46:57 +0000 2024;1757521770763173964;"Jelang Pemilu yang digelar hari ini, Rabu 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilu Presiden dan Wakil Presiden.  #01AMINwinElection  @aniesbaswedan  @cakimiNOW https://t.co/fxkm9SXwqY";0;0;0;0;in;933155145499557889;1757521770763173964;ibnu_budiaji;https://twitter.com/ibnu_budiaji/status/1757521770763173964
Tue Feb 13 21:43:53 +0000 2024;1757520994984743049;"@ChoirilAkbar6 @aniesbaswedan @cakimiNOW Perjuangan AMIN tinggal selangkah lg. Jelang Pemilu bsk Rabu (140224)mll Doa pr Kiai,Masyayikh&amp slrh rakyat, Paslon 01 Optimis mjd Presiden &amp  Wapres. Bukti nyata Kampanye trkhr di JIS  3,5 jt lbh tiket habis dpesan hy dlm wkt 5mnt sj #01AMINwinElection  @aniesbaswedan @cakimiNOW";0;0;0;0;in;1524763771511926785;1757356659750621501;maligana_isa;https://twitter.com/maligana_isa/status/1757520994984743049
Tue Feb 13 21:39:06 +0000 2024;1757519792083529933;"laksanakan umrah,di dalam Negeri anak buahnya bikin heboh ya ,bikin film?? dilakukan di masa tenang,pemilu belum dilakukan ash ngatain curang? Presiden dan wakil belum ada yg terpilih sdh ngatain curang? Ngaku pinter tp Dungu? ngaku Negarawan padahal Munafik? @jokowi @prabowo";0;0;0;0;in;1604124785520553984;1757519792083529933;Fauzan2Khmad;https://twitter.com/Fauzan2Khmad/status/1757519792083529933
Tue Feb 13 21:30:43 +0000 2024;1757517683212648838;"met tanggal 14. hbd carat dan selamat memilih presiden. semoga tdk jd pemilu yg terakhir 🙏🙏🙏🙏";0;0;0;0;in;1428327917969309700;1757517683212648838;amlifyoung;https://twitter.com/amlifyoung/status/1757517683212648838
Tue Feb 13 21:29:53 +0000 2024;1757517472838881685;"Kasatpol PP mendampingi PJ Bupati bersama Forkopimda, dalam rangka monitoring ke sejumlah TPS menjelang kesiapan pelaksanaan Pemilu Legislatif, Pemilu Presiden dan Wakil Presiden Tahun 2024 https://t.co/NoMzCjiU52";0;0;0;0;in;2198566224;1757517472838881685;satpolppkng;https://twitter.com/satpolppkng/status/1757517472838881685
Tue Feb 13 21:29:46 +0000 2024;1757517444397363319;"Siapa pun yang jadi presiden nanti asal bukan tenah.. 100 hr pertama lakukan bersih2 pemerintahan terutama yang terafiliasi ingin merusak demokrasi di negeri ini. Kami titipkan negeri ini ke paslon awal dan akhir. Semoga pemilu tahun ini sesuai harapan";0;0;0;0;in;182001761;1757517444397363319;iceeerennn;https://twitter.com/iceeerennn/status/1757517444397363319
Tue Feb 13 21:28:51 +0000 2024;1757517215501599165;"Hal tersebut tercantum dalam Keputusan Presiden RI Nomor 10 Tahun 2024 tentang Hari Pemungutan Suara Pemilihan Umum Tahun 2024 Sebagai Hari Libur Nasional.  Ayo #Slemanis, sukseskan Pemilu 2024.   #PemiluSerentak2024 #14Februari2024";0;0;0;0;in;313710815;1757517100170748121;kabarsleman;https://twitter.com/kabarsleman/status/1757517215501599165
Tue Feb 13 21:26:47 +0000 2024;1757516694497747183;"Pamwal PJ Bupati bersama Forkopimda, Kasat Pol PP dan Ketua Bawaslu dalam rangka monitoring ke sejumlah TPS menjelang kesiapan pelaksanaan Pemilu Legislatif, Pemilu Presiden dan Wakil Presiden Tahun 2024 https://t.co/GnKHcWGNeS";0;0;0;0;in;2198566224;1757516694497747183;satpolppkng;https://twitter.com/satpolppkng/status/1757516694497747183
Tue Feb 13 21:24:45 +0000 2024;1757516181261762936;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024 semoga sesuai harapan &amp  menjadi pemenang  #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/vDLtGwJY8K";0;0;1;2;in;4779689068;1757516181261762936;romlielbahrie;https://twitter.com/romlielbahrie/status/1757516181261762936
Tue Feb 13 21:18:30 +0000 2024;1757514609161064769;"Jakarta: Kira-kira 205 juta rakyat Indonesia layak mengundi pada pilihan raya presiden yang diadakan serentak dengan Pemilihan Umum (Pemilu) 2024, hari ini.  https://t.co/0RVdWHkosy";0;0;0;0;in;552531227;1757514609161064769;IlliFadli;https://twitter.com/IlliFadli/status/1757514609161064769
Tue Feb 13 21:17:55 +0000 2024;1757514460300984726;"@zarryhendrik Saya tidak tahu siapa pemenang pemilu 2024 dan peserta pemilu 2029 nantinya.  Yang jelas peserta pemilu di 2034 sudah tentu Letnan Jenderal Prabowo Subianto sang Patriot Sejati yang tidak kenal menyerah untuk mencoba jadi Presiden dengan kegigihan ala Jiwa Korsa nya";0;0;0;0;in;340287924;1756957232863105513;punotdead;https://twitter.com/punotdead/status/1757514460300984726
Tue Feb 13 21:17:38 +0000 2024;1757514390302245313;"Nah kebanyakan masyarakat tu bingung milih siapa, karena diskusinya ketutup diskusi presiden, makanya kebanyakan caleg di tempat gue tb tb malam sebelum pemilu ngasih duit dengan harap dipilih oleh setiap kepala dari keluarga";0;1;0;0;in;871576071761649664;1757514387357847725;abdumahar10;https://twitter.com/abdumahar10/status/1757514390302245313
Tue Feb 13 21:15:22 +0000 2024;1757513820975858029;"Gila yaa 02 baru jadi paslon, baru mau pemilu, belum jadi pasangan presiden dan wakil presiden aja udah bisa bikin rakyat ngerasa gak safe 🥲";0;0;0;1;in;1276744544;1757513820975858029;idenyaacosmos;https://twitter.com/idenyaacosmos/status/1757513820975858029
Tue Feb 13 21:13:45 +0000 2024;1757513413448921509;"@ChoirilAkbar6 @aniesbaswedan @cakimiNOW Perjuangan AMIN tinggal selangkah lg. Jelang Pemilu bsk Rabu (140224)mll Doa pr Kiai,Masyayikh&amp slrh rakyat, Paslon 01 Optimis mjd Presiden &amp  Wapres. Bukti nyata Kampanye trkhr di JIS  3,5 jt lbh tiket habis dpesan hy dlm wkt 5mnt sj #01AMINwinElection  @aniesbaswedan @cakimiNOW";0;0;0;0;in;889413775391989760;1757356659750621501;LilisRitonga;https://twitter.com/LilisRitonga/status/1757513413448921509
Tue Feb 13 21:09:47 +0000 2024;1757512415732998639;"Perjuangan AMIN tinggal selangkah lg. Jelang Pemilu bsk Rabu (140224)mll Doa pr Kiai,Masyayikh&amp slrh rakyat, Paslon 01 Optimis mjd Presiden &amp  Wapres. Bukti nyata Kampanye trkhr di JIS  3,5 jt lbh tiket habis dpesan hy dlm wkt 5mnt sj #01AMINwinElection  @aniesbaswedan @cakimiNOW https://t.co/nyw3H9UgpZ";0;0;0;0;in;1570020397772582912;1757512415732998639;tatanita889;https://twitter.com/tatanita889/status/1757512415732998639
Tue Feb 13 21:08:40 +0000 2024;1757512133934567818;"Siapa pun presiden nya kita tetap NKRI  #NKRI #PEMILU #SUARAADIL #HARGAMATI https://t.co/Jj5pfqE2X3";0;0;0;1;in;1706157524268027904;1757512133934567818;rokie_supe82155;https://twitter.com/rokie_supe82155/status/1757512133934567818
Tue Feb 13 21:01:16 +0000 2024;1757510274138120508;"Biasanya gue kalo ngikutin survival show kpop/cpop gituu pick gue yang gue vote selalu debut sih semoga pas pemilu pick gue debut jadi presiden jugaa";0;0;0;0;in;1379454897951678465;1757510274138120508;itoshysae;https://twitter.com/itoshysae/status/1757510274138120508
Tue Feb 13 20:52:23 +0000 2024;1757508034757275858;"@DNofers @JokerWedok_ Gus Dur di khianati Megawati. Pilpres 2004 Duet Mega Pro ( Mega =  Presiden - PS = Wakil ) kalah.  Dan deal pemilu selanjutnya, PS = Presiden,  Mega = Wakil. Hasilnya Gagal krn Mega melaunching calonnya sendiri.";0;0;0;0;in;1349990909388095490;1757263300772147344;thesupperbangka;https://twitter.com/thesupperbangka/status/1757508034757275858
Tue Feb 13 20:51:28 +0000 2024;1757507804913705015;"2kali pemilu pilih pak Jokowi, tahun ini sy pilih pak Prabowo. Semoga tahun ini tahunnya bapak jadi presiden ya pak @prabowo aamiin bismillah🤲✌️";0;0;0;0;in;441479679;1757507804913705015;monnaonaa;https://twitter.com/monnaonaa/status/1757507804913705015
Tue Feb 13 20:44:32 +0000 2024;1757506061047828561;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. Terlebih dalam kampanye terakhir di JIS  #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/lHUe5XBpLe";0;0;0;1;in;1659181924152393728;1757506061047828561;vanqirtowl;https://twitter.com/vanqirtowl/status/1757506061047828561
Tue Feb 13 20:40:41 +0000 2024;1757505091282903421;"Ngk Nyangka ajahh...😍😊😁🤣😘😘😘  PEMILU 2024 PAS MILAD QU..ahaiii  #pemilu2024 #kpu #kotaksuara #suararakyat #Indonesia #pemilihanumum #pilpres #pemilu #coblos #gas #gemoy #presiden #wakilrakyat https://t.co/o08Mf0hyW1";0;0;0;1;in;1448298814977110019;1757505091282903421;DatukMaharaja;https://twitter.com/DatukMaharaja/status/1757505091282903421
Tue Feb 13 20:38:18 +0000 2024;1757504493795803390;"[3] ...Wilayah MERAH, itu saat ngobrol bersama warga itu kami tanya kalau PEMILU ini pilih siapa, karena wilayah MERAH jelas pilih PDIP, terus kalau presiden, kejutan terjadi ternyata mereka pilih Prabowo bukan Ganjar.";0;1;0;0;in;276418841;1757502713234137454;Putra_Adi_YM;https://twitter.com/Putra_Adi_YM/status/1757504493795803390
Tue Feb 13 20:37:30 +0000 2024;1757504289298387227;"@dwioktariyadi Kalo presiden punya etika seharusnya keluarin perpres nya jangan pas menjelang pemilu donk. Nyebokin mulu.";0;0;0;0;in;1213830480665010177;1757276142309093669;ShelbyNeutral;https://twitter.com/ShelbyNeutral/status/1757504289298387227
Tue Feb 13 20:34:47 +0000 2024;1757503608902611436;"Siapapun yg terpilih sebagai presiden-wakil presiden di pemilu kali ini, semoga Indonesia bisa jadi negara yg lebih maju, sejahtera &amp  senantiasa damai.";0;1;0;1;in;1058980665788575744;1757503608902611436;culiculiii;https://twitter.com/culiculiii/status/1757503608902611436
Tue Feb 13 20:32:25 +0000 2024;1757503011679785142;"Jelang Pemilu 2024, Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/Hwezpk4g0z";0;0;0;0;in;1711784934598475776;1757503011679785142;mdnim2311;https://twitter.com/mdnim2311/status/1757503011679785142
Tue Feb 13 20:31:48 +0000 2024;1757502855802708242;"@Gojekmilitan Klo misalnya Amit2 pemilu sampai terjadi kecurangan massa yg turun akan 3x lipat lebih banyak dari itu, kawal terus AMIN presiden";0;0;0;0;in;1743465383129169920;1757228805373260081;Parkjiisoeng;https://twitter.com/Parkjiisoeng/status/1757502855802708242
Tue Feb 13 20:30:44 +0000 2024;1757502590051635251;"Jelang Pemilu 2024, Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/02V80zI0ny";0;0;0;0;in;1711784934598475776;1757502590051635251;mdnim2311;https://twitter.com/mdnim2311/status/1757502590051635251
Tue Feb 13 20:29:57 +0000 2024;1757502389383508010;"@karinasayurus Nepotisme nya dimana? Emang Pak Jokowi yang jadiin kaesang ketua PSI? Emang Jokowi yang jadiin Gibran PRESIDEN tanpa pemilu, Nepotisme menurut anda hanya karena sebatas makan bersama kah?";0;1;0;0;in;1737643589826662400;1757381619365859837;KecewaBeratDek;https://twitter.com/KecewaBeratDek/status/1757502389383508010
Tue Feb 13 20:11:01 +0000 2024;1757497625358807248;"Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024.  #01AMINwinElection   @aniesbaswedan @cakimiNOW https://t.co/RK1K6u2Zrf";0;0;0;0;in;1637126865948413952;1757497625358807248;Haikal_Baihaq11;https://twitter.com/Haikal_Baihaq11/status/1757497625358807248
Tue Feb 13 20:06:05 +0000 2024;1757496384243249494;"@Pngsahamda Iya tau dinamis, tapi nggak pas mepet pemilu juga. :) Tuh kayak Jokowi yang ternyata bikin aturan kalau presiden (atau ada yang lain lagi? Lupa) bisa ikut kampanye pemilu";0;2;0;3;in;2757470613;1757381619365859837;karinasayurus;https://twitter.com/karinasayurus/status/1757496384243249494
Tue Feb 13 20:02:50 +0000 2024;1757495567662616602;"@Flashdllah @lix12123 @Rmmive @Abbot_CapruxII @AliWeeeek @PartaiSocmed @Bull_winner bener kata orang luar. cuma di indonesia, pemilu aja belom tp udah ketauan siapa presiden nya wkwkwkwkwk😭";0;0;0;1;in;873822484608409600;1756692453208551850;crynptr25;https://twitter.com/crynptr25/status/1757495567662616602
Tue Feb 13 19:52:24 +0000 2024;1757492943026581965;"@WidasSatyo Ya masa uda sekolah rajin, sering travelling sama  baca, milih presiden yang programnya jelek macam "Makan Siang Gratis" sama "Susu Gratis" kan sia sia pengetahuannya. Program kok tujuaannya memelihara kemiskinan supaya tidak kehilangan suara grassroot buat pemilu selanjutnya.";1;0;1;2;in;734515045300867072;1757335827011785141;Anantya224;https://twitter.com/Anantya224/status/1757492943026581965
Tue Feb 13 19:45:14 +0000 2024;1757491137772929181;"@AndreasSolusi sudah yakin 02 akan menang ? saya meragukan hal itu, jangan abai dengan gelombang protes masyarakat atas apa yang terjadi dengan proses pencalonan Presiden &amp  Wapres kalian yah saya juga ga yakin Prabowo mau membagi kekuasaan sementara dia sudah 4 mencalonkan diri dalam Pemilu";0;2;0;7;in;1399713117295108100;1757384230655701105;snmblex;https://twitter.com/snmblex/status/1757491137772929181
Tue Feb 13 19:43:54 +0000 2024;1757490802669084985;"Paslon AMIN, The next Presiden 2024...  Jelang Pemilu besok Pasangan AMIN Optimis raih kemenangan, kampanye akbar kemaren di JIS luar biasa padat tak tertandingi.   @aniesbaswedan @cakimiNOW @SyaifulHooda   #01AMINwinElection https://t.co/OGonm2PmNp";0;0;1;1;in;1604828322076119040;1757490802669084985;aliidris22;https://twitter.com/aliidris22/status/1757490802669084985
Tue Feb 13 19:40:41 +0000 2024;1757489994229547016;"@ulinyusron 2009ra nyoblos mergo ra ngerti aksese neng rantau pas setaun ngrantau rapatio gagas(cah nom og lg seneng2e nyekel dit),2014perdana nyoblos neng rantau ngerti iso nyoblos neng presiden tok,2019 perdana nyoblos neng solo ndelalahe rabiku  pas pemilu,2024mergo liburan genah nyoblos";0;0;0;0;in;142729519;1757197518524555454;SgtWhyPrnm;https://twitter.com/SgtWhyPrnm/status/1757489994229547016
Tue Feb 13 19:37:59 +0000 2024;1757489314521563602;"5 tahun itu waktu yang sangat cukup untuk mengubah UUD. Waktu yang sangat cukup untuk mengacak-acak hukum dan konstitusi. Sudah dibuktikan sama yang bapaknya presiden dan pamannya MK.   JASMERAH  Be wise. Siapa tau ini pemilu terakhir kita.";0;0;0;0;in;1416661439708766211;1757489314521563602;7uni_verse;https://twitter.com/7uni_verse/status/1757489314521563602
Tue Feb 13 19:36:54 +0000 2024;1757489040516071745;"Presiden BEM FISIP Unair Sebut Filem Dirty Vote Ungkap Sisi Gelap Pemilu 2024.  "Jadi bukan spekulasi semata. Mereka bertiga para ahli ini hanya membantu kita mencoba menjelaskan bgmn rentetan-rentetan kecurangan atau kebobrokan itu terjadi"  https://t.co/KIJvENbMG5 @JeblukAkun https://t.co/e3T6fsc0qK";0;0;1;4;in;1460142601449840652;1757489040516071745;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1757489040516071745
Tue Feb 13 19:25:52 +0000 2024;1757486262574100891;"Jutaan yg hadir dikampanye amin di JIS semakin memantapkan amin menang di pemilu presiden 2024 #01AMINwinElection  @aniesbaswedan  @cakimiNOW https://t.co/KQ37VHYW5f";0;0;0;0;in;1643724938828988416;1757486262574100891;Pratamadwi01;https://twitter.com/Pratamadwi01/status/1757486262574100891
Tue Feb 13 19:18:48 +0000 2024;1757484483660628007;"@NyankoPtr @tubirfess dan di jaman beliau pun anak presiden ikut pemilu";0;0;0;0;in;2570868200;1757381619365859837;aliadam88;https://twitter.com/aliadam88/status/1757484483660628007
Tue Feb 13 19:15:55 +0000 2024;1757483760407523494;"Bapak ini toh tandain wajahnya bikin malu anak keturunannya, salah satu hakim mk yg merubah konstitusi lolosnya gibran anak presiden aktif jadi cawapres, pencetus nepotisme pemilu 2024 Rusaknya Demokrasi Ingat ingat ingaat..";0;0;0;0;in;2148566490;1757483760407523494;sultan_ied;https://twitter.com/sultan_ied/status/1757483760407523494
Tue Feb 13 19:14:56 +0000 2024;1757483514021523923;"Finally, sampai juga di hari pemilu Presiden. 2x pemilu sebelumnya milih Pak Prabowo, tahun ini sudah niat nyoblos ketiga kali tapi keberatan sama cawapresnya, sampai diakhir masa kampanye pun masih belum punya pilihan, dan pada akhirnya pilihanku jatuh pada yang akan menang.";0;0;0;2;in;998610644;1757483514021523923;richarderbachan;https://twitter.com/richarderbachan/status/1757483514021523923
Tue Feb 13 19:08:22 +0000 2024;1757481861495013880;"edisi pemilu, pilihan presiden kita mungkin memang berbeda, tapi semoga pilihan hati kita sama🙏✌";0;0;0;0;in;273789794;1757481861495013880;RzkyAmnd;https://twitter.com/RzkyAmnd/status/1757481861495013880
Tue Feb 13 19:05:52 +0000 2024;1757481230508114393;"@ryan_nira wooyyy lah gblk tolong jelasin ini apaan @KPU_ID @bawaslu_RI kalo gini cara nya gausah pake pemilu langsung tunjuk aja keluarga jkw jd presiden terus, sampe cucu nya jan etes! buang2 duit negara cape2 gua bayar pajak, orang kpu nya begini";0;0;0;0;in;1675926105642106880;1757381216888578383;justthecouple;https://twitter.com/justthecouple/status/1757481230508114393
Tue Feb 13 19:01:06 +0000 2024;1757480029439897610;"@Marchfoward Agak menarik pemilu kali ini sbb Prabowo lantik anak Jokowi JD wapres menentang calon PDI-P yg juga partainya Presiden Jokowi.";0;0;0;0;in;132819494;1757270772094234908;SukerStill;https://twitter.com/SukerStill/status/1757480029439897610
Tue Feb 13 18:59:39 +0000 2024;1757479664598269978;"Jlng Pemilu yg digelar besok, Rabu, 14 Februari 2024 Psngn Anies-Gus Imin (AMIN) optmiLs akn mmnngkn pmilihn Presiden &amp  wakil presiden 2024. Terlbh dlm kmpnye terakhir di JIS Jutaan org ikut hdr dlm temu akbar Paslon AMIN. #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/gXorDnmfc1";0;0;1;1;in;980146932621369344;1757479664598269978;MantanCrossBoy;https://twitter.com/MantanCrossBoy/status/1757479664598269978
Tue Feb 13 18:53:16 +0000 2024;1757478060264501519;"Ini momen nyoblos pemilu presiden gue yg ke-4, biasanya bodo amat, baru kali ini beneran was was wkwk";0;0;0;0;in;44642012;1757478060264501519;intanshahnaz;https://twitter.com/intanshahnaz/status/1757478060264501519
Tue Feb 13 18:52:50 +0000 2024;1757477949161488464;"awal2 pemilu ini gua punya pilihan ke 02 karena kasian udh jdi capres lebih dri 3 kli, pengen tau jg klo jadi presiden beliau bakal ngapain aja, sama ngeliat latar belakangnya tentara jadi percaya klo beliau ini tegas  apalagi beliau ketua partai kan";0;1;0;0;in;1330907348655775754;1757477949161488464;hazelnyttt;https://twitter.com/hazelnyttt/status/1757477949161488464
